dates,number,temperature,humidity
2023-10-14 10:14:32,5027,27,80
2023-10-14 10:15:52,5028,27,80
2023-10-14 10:17:09,5029,27,80
2023-10-14 10:18:28,5030,27,81
2023-10-14 10:19:43,5031,27,81
2023-10-14 10:20:59,5032,27,81
2023-10-14 10:22:16,5033,27,81
2023-10-14 10:19:44,5034,27,81
2023-10-14 10:21:00,5035,27,81
2023-10-14 10:22:17,5036,27,81
2023-10-14 10:23:17,5037,27,81
2023-10-14 10:24:17,5038,27,81
2023-10-14 10:25:17,5039,27,81
2023-10-14 10:26:17,5040,27,81
2023-10-15 07:44:22,5041,26,78
2023-10-15 07:45:30,5042,26,78
2023-10-15 07:46:48,5043,26,78
2023-10-15 07:49:37,5044,26,78
2023-10-15 07:51:04,5045,26,78
2023-10-15 07:52:32,5046,26,78
2023-10-15 07:53:51,5047,26,78
2023-10-15 07:55:09,5048,26,78
2023-10-15 07:56:39,5049,26,78
2023-10-15 07:58:10,5050,26,78
2023-10-15 07:59:30,5051,26,78
2023-10-15 08:00:50,5052,26,78
2023-10-15 08:02:08,5053,26,78
2023-10-15 08:03:27,5054,26,78
2023-10-15 08:04:48,5055,26,78
2023-10-15 08:06:10,5056,26,79
2023-10-15 08:07:29,5057,26,79
2023-10-15 08:08:46,5058,26,78
2023-10-15 08:10:02,5059,26,79
2023-10-15 08:11:18,5060,26,79
2023-10-15 08:12:34,5061,26,79
2023-10-15 08:13:50,5062,26,79
2023-10-15 08:15:09,5063,26,79
2023-10-15 08:16:25,5064,26,79
2023-10-15 08:17:41,5065,26,79
2023-10-15 08:19:14,5066,27,80
2023-10-15 08:22:10,5067,27,80
2023-10-15 08:23:19,5068,27,80
2023-10-15 08:24:50,5069,24,76
2023-10-15 08:26:08,5070,25,77
2023-10-15 08:27:29,5071,25,77
2023-10-15 08:28:45,5072,25,77
2023-10-15 08:30:02,5073,25,77
2023-10-15 08:31:19,5074,25,77
2023-10-15 08:32:38,5075,25,77
2023-10-15 08:34:03,5076,25,77
2023-10-15 08:35:29,5077,25,77
2023-10-15 08:37:02,5078,25,77
2023-10-15 08:38:32,5079,25,77
2023-10-15 08:39:52,5080,25,77
2023-10-15 08:41:12,5081,25,77
2023-10-15 08:43:54,5082,25,77
2023-10-15 08:45:13,5083,25,77
2023-10-15 08:46:32,5084,25,77
2023-10-15 08:49:14,5085,25,77
2023-10-15 08:50:31,5086,25,78
2023-10-15 08:51:50,5087,25,78
2023-10-15 08:53:07,5088,25,77
2023-10-15 08:54:26,5089,25,77
2023-10-15 08:55:45,5090,25,78
2023-10-15 09:00:22,5091,25,78
2023-10-15 09:01:54,5092,25,78
2023-10-15 09:03:14,5093,25,78
2023-10-15 09:04:31,5094,25,78
2023-10-15 09:05:54,5095,26,78
2023-10-15 09:07:11,5096,26,78
2023-10-15 09:10:04,5097,26,78
2023-10-15 09:11:22,5098,26,78
2023-10-15 09:13:50,5099,26,78
2023-10-15 09:15:05,5100,26,78
2023-10-15 09:16:20,5101,26,78
2023-10-15 09:17:36,5102,26,78
2023-10-15 09:18:51,5103,26,78
2023-10-15 09:20:07,5104,26,78
2023-10-15 09:21:23,5105,26,78
2023-10-15 09:22:39,5106,26,79
2023-10-15 09:23:55,5107,26,79
2023-10-15 09:25:11,5108,26,79
2023-10-15 09:26:26,5109,26,79
2023-10-15 09:27:43,5110,26,79
2023-10-15 09:28:58,5111,26,79
2023-10-15 09:30:14,5112,26,79
2023-10-15 09:31:31,5113,26,79
2023-10-15 09:32:46,5114,26,79
2023-10-15 09:34:02,5115,26,79
2023-10-15 09:35:17,5116,26,79
2023-10-15 09:36:33,5117,26,79
2023-10-15 09:37:48,5118,26,79
2023-10-15 09:39:05,5119,26,79
2023-10-15 09:40:20,5120,26,79
2023-10-15 09:41:36,5121,26,79
2023-10-15 09:42:52,5122,26,79
2023-10-15 09:44:08,5123,26,79
2023-10-15 09:45:24,5124,26,80
2023-10-15 09:46:39,5125,26,80
2023-10-15 09:47:56,5126,26,80
2023-10-15 09:49:13,5127,26,80
2023-10-15 09:50:29,5128,26,80
2023-10-15 09:51:44,5129,26,80
2023-10-15 09:53:00,5130,26,80
2023-10-15 09:54:15,5131,26,80
2023-10-15 09:55:32,5132,26,80
2023-10-15 09:56:48,5133,26,80
2023-10-15 09:58:04,5134,26,80
2023-10-15 09:59:19,5135,26,80
2023-10-15 10:00:35,5136,27,80
2023-10-15 10:01:50,5137,27,80
2023-10-15 10:03:06,5138,27,80
2023-10-15 10:04:21,5139,27,80
2023-10-15 10:05:37,5140,27,80
2023-10-15 10:06:53,5141,27,80
2023-10-15 10:08:09,5142,27,80
2023-10-15 10:09:24,5143,27,80
2023-10-15 10:10:40,5144,27,80
2023-10-15 10:11:56,5145,27,80
2023-10-15 10:13:13,5146,27,80
2023-10-15 10:14:32,5147,27,80
2023-10-15 10:15:52,5148,27,80
2023-10-15 10:17:09,5149,27,80
2023-10-15 10:18:28,5150,27,81
2023-10-15 10:19:43,5151,27,81
2023-10-15 10:20:59,5152,27,81
2023-10-15 10:22:16,5153,27,81
2023-10-15 10:19:44,5154,27,81
2023-10-15 10:21:00,5155,27,81
2023-10-15 10:22:17,5156,27,81
2023-10-15 10:23:17,5157,27,81
2023-10-15 10:24:17,5158,27,81
2023-10-15 10:25:17,5159,27,81
2023-10-15 10:26:17,5160,27,81
2023-10-16 07:44:22,5161,26,78
2023-10-16 07:45:30,5162,26,78
2023-10-16 07:46:48,5163,26,78
2023-10-16 07:49:37,5164,26,78
2023-10-16 07:51:04,5165,26,78
2023-10-16 07:52:32,5166,26,78
2023-10-16 07:53:51,5167,26,78
2023-10-16 07:55:09,5168,26,78
2023-10-16 07:56:39,5169,26,78
2023-10-16 07:58:10,5170,26,78
2023-10-16 07:59:30,5171,26,78
2023-10-16 08:00:50,5172,26,78
2023-10-16 08:02:08,5173,26,78
2023-10-16 08:03:27,5174,26,78
2023-10-16 08:04:48,5175,26,78
2023-10-16 08:06:10,5176,26,79
2023-10-16 08:07:29,5177,26,79
2023-10-16 08:08:46,5178,26,78
2023-10-16 08:10:02,5179,26,79
2023-10-16 08:11:18,5180,26,79
2023-10-16 08:12:34,5181,26,79
2023-10-16 08:13:50,5182,26,79
2023-10-16 08:15:09,5183,26,79
2023-10-16 08:16:25,5184,26,79
2023-10-16 08:17:41,5185,26,79
2023-10-16 08:19:14,5186,27,80
2023-10-16 08:22:10,5187,27,80
2023-10-16 08:23:19,5188,27,80
2023-10-16 08:24:50,5189,24,76
2023-10-16 08:26:08,5190,25,77
2023-10-16 08:27:29,5191,25,77
2023-10-16 08:28:45,5192,25,77
2023-10-16 08:30:02,5193,25,77
2023-10-16 08:31:19,5194,25,77
2023-10-16 08:32:38,5195,25,77
2023-10-16 08:34:03,5196,25,77
2023-10-16 08:35:29,5197,25,77
2023-10-16 08:37:02,5198,25,77
2023-10-16 08:38:32,5199,25,77
2023-10-16 08:39:52,5200,25,77
2023-10-16 08:41:12,5201,25,77
2023-10-16 08:43:54,5202,25,77
2023-10-16 08:45:13,5203,25,77
2023-10-16 08:46:32,5204,25,77
2023-10-16 08:49:14,5205,25,77
2023-10-16 08:50:31,5206,25,78
2023-10-16 08:51:50,5207,25,78
2023-10-16 08:53:07,5208,25,77
2023-10-16 08:54:26,5209,25,77
2023-10-16 08:55:45,5210,25,78
2023-10-16 09:00:22,5211,25,78
2023-10-16 09:01:54,5212,25,78
2023-10-16 09:03:14,5213,25,78
2023-10-16 09:04:31,5214,25,78
2023-10-16 09:05:54,5215,26,78
2023-10-16 09:07:11,5216,26,78
2023-10-16 09:10:04,5217,26,78
2023-10-16 09:11:22,5218,26,78
2023-10-16 09:13:50,5219,26,78
2023-10-16 09:15:05,5220,26,78
2023-10-16 09:16:20,5221,26,78
2023-10-16 09:17:36,5222,26,78
2023-10-16 09:18:51,5223,26,78
2023-10-16 09:20:07,5224,26,78
2023-10-16 09:21:23,5225,26,78
2023-10-16 09:22:39,5226,26,79
2023-10-16 09:23:55,5227,26,79
2023-10-16 09:25:11,5228,26,79
2023-10-16 09:26:26,5229,26,79
2023-10-16 09:27:43,5230,26,79
2023-10-16 09:28:58,5231,26,79
2023-10-16 09:30:14,5232,26,79
2023-10-16 09:31:31,5233,26,79
2023-10-16 09:32:46,5234,26,79
2023-10-16 09:34:02,5235,26,79
2023-10-16 09:35:17,5236,26,79
2023-10-16 09:36:33,5237,26,79
2023-10-16 09:37:48,5238,26,79
2023-10-16 09:39:05,5239,26,79
2023-10-16 09:40:20,5240,26,79
2023-10-16 09:41:36,5241,26,79
2023-10-16 09:42:52,5242,26,79
2023-10-16 09:44:08,5243,26,79
2023-10-16 09:45:24,5244,26,80
2023-10-16 09:46:39,5245,26,80
2023-10-16 09:47:56,5246,26,80
2023-10-16 09:49:13,5247,26,80
2023-10-16 09:50:29,5248,26,80
2023-10-16 09:51:44,5249,26,80
2023-10-16 09:53:00,5250,26,80
2023-10-16 09:54:15,5251,26,80
2023-10-16 09:55:32,5252,26,80
2023-10-16 09:56:48,5253,26,80
2023-10-16 09:58:04,5254,26,80
2023-10-16 09:59:19,5255,26,80
2023-10-16 10:00:35,5256,27,80
2023-10-16 10:01:50,5257,27,80
2023-10-16 10:03:06,5258,27,80
2023-10-16 10:04:21,5259,27,80
2023-10-16 10:05:37,5260,27,80
2023-10-16 10:06:53,5261,27,80
2023-10-16 10:08:09,5262,27,80
2023-10-16 10:09:24,5263,27,80
2023-10-16 10:10:40,5264,27,80
2023-10-16 10:11:56,5265,27,80
2023-10-16 10:13:13,5266,27,80
2023-10-16 10:14:32,5267,27,80
2023-10-16 10:15:52,5268,27,80
2023-10-16 10:17:09,5269,27,80
2023-10-16 10:18:28,5270,27,81
2023-10-16 10:19:43,5271,27,81
2023-10-16 10:20:59,5272,27,81
2023-10-16 10:22:16,5273,27,81
2023-10-16 10:19:44,5274,27,81
2023-10-16 10:21:00,5275,27,81
2023-10-16 10:22:17,5276,27,81
2023-10-16 10:23:17,5277,27,81
2023-10-16 10:24:17,5278,27,81
2023-10-16 10:25:17,5279,27,81
2023-10-16 10:26:17,5280,27,81
2023-10-17 07:44:22,5281,26,78
2023-10-17 07:45:30,5282,26,78
2023-10-17 07:46:48,5283,26,78
2023-10-17 07:49:37,5284,26,78
2023-10-17 07:51:04,5285,26,78
2023-10-17 07:52:32,5286,26,78
2023-10-17 07:53:51,5287,26,78
2023-10-17 07:55:09,5288,26,78
2023-10-17 07:56:39,5289,26,78
2023-10-17 07:58:10,5290,26,78
2023-10-17 07:59:30,5291,26,78
2023-10-17 08:00:50,5292,26,78
2023-10-17 08:02:08,5293,26,78
2023-10-17 08:03:27,5294,26,78
2023-10-17 08:04:48,5295,26,78
2023-10-17 08:06:10,5296,26,79
2023-10-17 08:07:29,5297,26,79
2023-10-17 08:08:46,5298,26,78
2023-10-17 08:10:02,5299,26,79
2023-10-17 08:11:18,5300,26,79
2023-10-17 08:12:34,5301,26,79
2023-10-17 08:13:50,5302,26,79
2023-10-17 08:15:09,5303,26,79
2023-10-17 08:16:25,5304,26,79
2023-10-17 08:17:41,5305,26,79
2023-10-17 08:19:14,5306,27,80
2023-10-17 08:22:10,5307,27,80
2023-10-17 08:23:19,5308,27,80
2023-10-17 08:24:50,5309,24,76
2023-10-17 08:26:08,5310,25,77
2023-10-17 08:27:29,5311,25,77
2023-10-17 08:28:45,5312,25,77
2023-10-17 08:30:02,5313,25,77
2023-10-17 08:31:19,5314,25,77
2023-10-17 08:32:38,5315,25,77
2023-10-17 08:34:03,5316,25,77
2023-10-17 08:35:29,5317,25,77
2023-10-17 08:37:02,5318,25,77
2023-10-17 08:38:32,5319,25,77
2023-10-17 08:39:52,5320,25,77
2023-10-17 08:41:12,5321,25,77
2023-10-17 08:43:54,5322,25,77
2023-10-17 08:45:13,5323,25,77
2023-10-17 08:46:32,5324,25,77
2023-10-17 08:49:14,5325,25,77
2023-10-17 08:50:31,5326,25,78
2023-10-17 08:51:50,5327,25,78
2023-10-17 08:53:07,5328,25,77
2023-10-17 08:54:26,5329,25,77
2023-10-17 08:55:45,5330,25,78
2023-10-17 09:00:22,5331,25,78
2023-10-17 09:01:54,5332,25,78
2023-10-17 09:03:14,5333,25,78
2023-10-17 09:04:31,5334,25,78
2023-10-17 09:05:54,5335,26,78
2023-10-17 09:07:11,5336,26,78
2023-10-17 09:10:04,5337,26,78
2023-10-17 09:11:22,5338,26,78
2023-10-17 09:13:50,5339,26,78
2023-10-17 09:15:05,5340,26,78
2023-10-17 09:16:20,5341,26,78
2023-10-17 09:17:36,5342,26,78
2023-10-17 09:18:51,5343,26,78
2023-10-17 09:20:07,5344,26,78
2023-10-17 09:21:23,5345,26,78
2023-10-17 09:22:39,5346,26,79
2023-10-17 09:23:55,5347,26,79
2023-10-17 09:25:11,5348,26,79
2023-10-17 09:26:26,5349,26,79
2023-10-17 09:27:43,5350,26,79
2023-10-17 09:28:58,5351,26,79
2023-10-17 09:30:14,5352,26,79
2023-10-17 09:31:31,5353,26,79
2023-10-17 09:32:46,5354,26,79
2023-10-17 09:34:02,5355,26,79
2023-10-17 09:35:17,5356,26,79
2023-10-17 09:36:33,5357,26,79
2023-10-17 09:37:48,5358,26,79
2023-10-17 09:39:05,5359,26,79
2023-10-17 09:40:20,5360,26,79
2023-10-17 09:41:36,5361,26,79
2023-10-17 09:42:52,5362,26,79
2023-10-17 09:44:08,5363,26,79
2023-10-17 09:45:24,5364,26,80
2023-10-17 09:46:39,5365,26,80
2023-10-17 09:47:56,5366,26,80
2023-10-17 09:49:13,5367,26,80
2023-10-17 09:50:29,5368,26,80
2023-10-17 09:51:44,5369,26,80
2023-10-17 09:53:00,5370,26,80
2023-10-17 09:54:15,5371,26,80
2023-10-17 09:55:32,5372,26,80
2023-10-17 09:56:48,5373,26,80
2023-10-17 09:58:04,5374,26,80
2023-10-17 09:59:19,5375,26,80
2023-10-17 10:00:35,5376,27,80
2023-10-17 10:01:50,5377,27,80
2023-10-17 10:03:06,5378,27,80
2023-10-17 10:04:21,5379,27,80
2023-10-17 10:05:37,5380,27,80
2023-10-17 10:06:53,5381,27,80
2023-10-17 10:08:09,5382,27,80
2023-10-17 10:09:24,5383,27,80
2023-10-17 10:10:40,5384,27,80
2023-10-17 10:11:56,5385,27,80
2023-10-17 10:13:13,5386,27,80
2023-10-17 10:14:32,5387,27,80
2023-10-17 10:15:52,5388,27,80
2023-10-17 10:17:09,5389,27,80
2023-10-17 10:18:28,5390,27,81
2023-10-17 10:19:43,5391,27,81
2023-10-17 10:20:59,5392,27,81
2023-10-17 10:22:16,5393,27,81
2023-10-17 10:19:44,5394,27,81
2023-10-17 10:21:00,5395,27,81
2023-10-17 10:22:17,5396,27,81
2023-10-17 10:23:17,5397,27,81
2023-10-17 10:24:17,5398,27,81
2023-10-17 10:25:17,5399,27,81
2023-10-17 10:26:17,5400,27,81
2023-10-18 07:44:22,5401,26,78
2023-10-18 07:45:30,5402,26,78
2023-10-18 07:46:48,5403,26,78
2023-10-18 07:49:37,5404,26,78
2023-10-18 07:51:04,5405,26,78
2023-10-18 07:52:32,5406,26,78
2023-10-18 07:53:51,5407,26,78
2023-10-18 07:55:09,5408,26,78
2023-10-18 07:56:39,5409,26,78
2023-10-18 07:58:10,5410,26,78
2023-10-18 07:59:30,5411,26,78
2023-10-18 08:00:50,5412,26,78
2023-10-18 08:02:08,5413,26,78
2023-10-18 08:03:27,5414,26,78
2023-10-18 08:04:48,5415,26,78
2023-10-18 08:06:10,5416,26,79
2023-10-18 08:07:29,5417,26,79
2023-10-18 08:08:46,5418,26,78
2023-10-18 08:10:02,5419,26,79
2023-10-18 08:11:18,5420,26,79
2023-10-18 08:12:34,5421,26,79
2023-10-18 08:13:50,5422,26,79
2023-10-18 08:15:09,5423,26,79
2023-10-18 08:16:25,5424,26,79
2023-10-18 08:17:41,5425,26,79
2023-10-18 08:19:14,5426,27,80
2023-10-18 08:22:10,5427,27,80
2023-10-18 08:23:19,5428,27,80
2023-10-18 08:24:50,5429,24,76
2023-10-18 08:26:08,5430,25,77
2023-10-18 08:27:29,5431,25,77
2023-10-18 08:28:45,5432,25,77
2023-10-18 08:30:02,5433,25,77
2023-10-18 08:31:19,5434,25,77
2023-10-18 08:32:38,5435,25,77
2023-10-18 08:34:03,5436,25,77
2023-10-18 08:35:29,5437,25,77
2023-10-18 08:37:02,5438,25,77
2023-10-18 08:38:32,5439,25,77
2023-10-18 08:39:52,5440,25,77
2023-10-18 08:41:12,5441,25,77
2023-10-18 08:43:54,5442,25,77
2023-10-18 08:45:13,5443,25,77
2023-10-18 08:46:32,5444,25,77
2023-10-18 08:49:14,5445,25,77
2023-10-18 08:50:31,5446,25,78
2023-10-18 08:51:50,5447,25,78
2023-10-18 08:53:07,5448,25,77
2023-10-18 08:54:26,5449,25,77
2023-10-18 08:55:45,5450,25,78
2023-10-18 09:00:22,5451,25,78
2023-10-18 09:01:54,5452,25,78
2023-10-18 09:03:14,5453,25,78
2023-10-18 09:04:31,5454,25,78
2023-10-18 09:05:54,5455,26,78
2023-10-18 09:07:11,5456,26,78
2023-10-18 09:10:04,5457,26,78
2023-10-18 09:11:22,5458,26,78
2023-10-18 09:13:50,5459,26,78
2023-10-18 09:15:05,5460,26,78
2023-10-18 09:16:20,5461,26,78
2023-10-18 09:17:36,5462,26,78
2023-10-18 09:18:51,5463,26,78
2023-10-18 09:20:07,5464,26,78
2023-10-18 09:21:23,5465,26,78
2023-10-18 09:22:39,5466,26,79
2023-10-18 09:23:55,5467,26,79
2023-10-18 09:25:11,5468,26,79
2023-10-18 09:26:26,5469,26,79
2023-10-18 09:27:43,5470,26,79
2023-10-18 09:28:58,5471,26,79
2023-10-18 09:30:14,5472,26,79
2023-10-18 09:31:31,5473,26,79
2023-10-18 09:32:46,5474,26,79
2023-10-18 09:34:02,5475,26,79
2023-10-18 09:35:17,5476,26,79
2023-10-18 09:36:33,5477,26,79
2023-10-18 09:37:48,5478,26,79
2023-10-18 09:39:05,5479,26,79
2023-10-18 09:40:20,5480,26,79
2023-10-18 09:41:36,5481,26,79
2023-10-18 09:42:52,5482,26,79
2023-10-18 09:44:08,5483,26,79
2023-10-18 09:45:24,5484,26,80
2023-10-18 09:46:39,5485,26,80
2023-10-18 09:47:56,5486,26,80
2023-10-18 09:49:13,5487,26,80
2023-10-18 09:50:29,5488,26,80
2023-10-18 09:51:44,5489,26,80
2023-10-18 09:53:00,5490,26,80
2023-10-18 09:54:15,5491,26,80
2023-10-18 09:55:32,5492,26,80
2023-10-18 09:56:48,5493,26,80
2023-10-18 09:58:04,5494,26,80
2023-10-18 09:59:19,5495,26,80
2023-10-18 10:00:35,5496,27,80
2023-10-18 10:01:50,5497,27,80
2023-10-18 10:03:06,5498,27,80
2023-10-18 10:04:21,5499,27,80
2023-10-18 10:05:37,5500,27,80
2023-10-18 10:06:53,5501,27,80
2023-10-18 10:08:09,5502,27,80
2023-10-18 10:09:24,5503,27,80
2023-10-18 10:10:40,5504,27,80
2023-10-18 10:11:56,5505,27,80
2023-10-18 10:13:13,5506,27,80
2023-10-18 10:14:32,5507,27,80
2023-10-18 10:15:52,5508,27,80
2023-10-18 10:17:09,5509,27,80
2023-10-18 10:18:28,5510,27,81
2023-10-18 10:19:43,5511,27,81
2023-10-18 10:20:59,5512,27,81
2023-10-18 10:22:16,5513,27,81
2023-10-18 10:19:44,5514,27,81
2023-10-18 10:21:00,5515,27,81
2023-10-18 10:22:17,5516,27,81
2023-10-18 10:23:17,5517,27,81
2023-10-18 10:24:17,5518,27,81
2023-10-18 10:25:17,5519,27,81
2023-10-18 10:26:17,5520,27,81
2023-10-19 07:44:22,5521,26,78
2023-10-19 07:45:30,5522,26,78
2023-10-19 07:46:48,5523,26,78
2023-10-19 07:49:37,5524,26,78
2023-10-19 07:51:04,5525,26,78
2023-10-19 07:52:32,5526,26,78
2023-10-19 07:53:51,5527,26,78
2023-10-19 07:55:09,5528,26,78
2023-10-19 07:56:39,5529,26,78
2023-10-19 07:58:10,5530,26,78
2023-10-19 07:59:30,5531,26,78
2023-10-19 08:00:50,5532,26,78
2023-10-19 08:02:08,5533,26,78
2023-10-19 08:03:27,5534,26,78
2023-10-19 08:04:48,5535,26,78
2023-10-19 08:06:10,5536,26,79
2023-10-19 08:07:29,5537,26,79
2023-10-19 08:08:46,5538,26,78
2023-10-19 08:10:02,5539,26,79
2023-10-19 08:11:18,5540,26,79
2023-10-19 08:12:34,5541,26,79
2023-10-19 08:13:50,5542,26,79
2023-10-19 08:15:09,5543,26,79
2023-10-19 08:16:25,5544,26,79
2023-10-19 08:17:41,5545,26,79
2023-10-19 08:19:14,5546,27,80
2023-10-19 08:22:10,5547,27,80
2023-10-19 08:23:19,5548,27,80
2023-10-19 08:24:50,5549,24,76
2023-10-19 08:26:08,5550,25,77
2023-10-19 08:27:29,5551,25,77
2023-10-19 08:28:45,5552,25,77
2023-10-19 08:30:02,5553,25,77
2023-10-19 08:31:19,5554,25,77
2023-10-19 08:32:38,5555,25,77
2023-10-19 08:34:03,5556,25,77
2023-10-19 08:35:29,5557,25,77
2023-10-19 08:37:02,5558,25,77
2023-10-19 08:38:32,5559,25,77
2023-10-19 08:39:52,5560,25,77
2023-10-19 08:41:12,5561,25,77
2023-10-19 08:43:54,5562,25,77
2023-10-19 08:45:13,5563,25,77
2023-10-19 08:46:32,5564,25,77
2023-10-19 08:49:14,5565,25,77
2023-10-19 08:50:31,5566,25,78
2023-10-19 08:51:50,5567,25,78
2023-10-19 08:53:07,5568,25,77
2023-10-19 08:54:26,5569,25,77
2023-10-19 08:55:45,5570,25,78
2023-10-19 09:00:22,5571,25,78
2023-10-19 09:01:54,5572,25,78
2023-10-19 09:03:14,5573,25,78
2023-10-19 09:04:31,5574,25,78
2023-10-19 09:05:54,5575,26,78
2023-10-19 09:07:11,5576,26,78
2023-10-19 09:10:04,5577,26,78
2023-10-19 09:11:22,5578,26,78
2023-10-19 09:13:50,5579,26,78
2023-10-19 09:15:05,5580,26,78
2023-10-19 09:16:20,5581,26,78
2023-10-19 09:17:36,5582,26,78
2023-10-19 09:18:51,5583,26,78
2023-10-19 09:20:07,5584,26,78
2023-10-19 09:21:23,5585,26,78
2023-10-19 09:22:39,5586,26,79
2023-10-19 09:23:55,5587,26,79
2023-10-19 09:25:11,5588,26,79
2023-10-19 09:26:26,5589,26,79
2023-10-19 09:27:43,5590,26,79
2023-10-19 09:28:58,5591,26,79
2023-10-19 09:30:14,5592,26,79
2023-10-19 09:31:31,5593,26,79
2023-10-19 09:32:46,5594,26,79
2023-10-19 09:34:02,5595,26,79
2023-10-19 09:35:17,5596,26,79
2023-10-19 09:36:33,5597,26,79
2023-10-19 09:37:48,5598,26,79
2023-10-19 09:39:05,5599,26,79
2023-10-19 09:40:20,5600,26,79
2023-10-19 09:41:36,5601,26,79
2023-10-19 09:42:52,5602,26,79
2023-10-19 09:44:08,5603,26,79
2023-10-19 09:45:24,5604,26,80
2023-10-19 09:46:39,5605,26,80
2023-10-19 09:47:56,5606,26,80
2023-10-19 09:49:13,5607,26,80
2023-10-19 09:50:29,5608,26,80
2023-10-19 09:51:44,5609,26,80
2023-10-19 09:53:00,5610,26,80
2023-10-19 09:54:15,5611,26,80
2023-10-19 09:55:32,5612,26,80
2023-10-19 09:56:48,5613,26,80
2023-10-19 09:58:04,5614,26,80
2023-10-19 09:59:19,5615,26,80
2023-10-19 10:00:35,5616,27,80
2023-10-19 10:01:50,5617,27,80
2023-10-19 10:03:06,5618,27,80
2023-10-19 10:04:21,5619,27,80
2023-10-19 10:05:37,5620,27,80
2023-10-19 10:06:53,5621,27,80
2023-10-19 10:08:09,5622,27,80
2023-10-19 10:09:24,5623,27,80
2023-10-19 10:10:40,5624,27,80
2023-10-19 10:11:56,5625,27,80
2023-10-19 10:13:13,5626,27,80
2023-10-19 10:14:32,5627,27,80
2023-10-19 10:15:52,5628,27,80
2023-10-19 10:17:09,5629,27,80
2023-10-19 10:18:28,5630,27,81
2023-10-19 10:19:43,5631,27,81
2023-10-19 10:20:59,5632,27,81
2023-10-19 10:22:16,5633,27,81
2023-10-19 10:19:44,5634,27,81
2023-10-19 10:21:00,5635,27,81
2023-10-19 10:22:17,5636,27,81
2023-10-19 10:23:17,5637,27,81
2023-10-19 10:24:17,5638,27,81
2023-10-19 10:25:17,5639,27,81
2023-10-19 10:26:17,5640,27,81
2023-10-20 07:44:22,5641,26,78
2023-10-20 07:45:30,5642,26,78
2023-10-20 07:46:48,5643,26,78
2023-10-20 07:49:37,5644,26,78
2023-10-20 07:51:04,5645,26,78
2023-10-20 07:52:32,5646,26,78
2023-10-20 07:53:51,5647,26,78
2023-10-20 07:55:09,5648,26,78
2023-10-20 07:56:39,5649,26,78
2023-10-20 07:58:10,5650,26,78
2023-10-20 07:59:30,5651,26,78
2023-10-20 08:00:50,5652,26,78
2023-10-20 08:02:08,5653,26,78
2023-10-20 08:03:27,5654,26,78
2023-10-20 08:04:48,5655,26,78
2023-10-20 08:06:10,5656,26,79
2023-10-20 08:07:29,5657,26,79
2023-10-20 08:08:46,5658,26,78
2023-10-20 08:10:02,5659,26,79
2023-10-20 08:11:18,5660,26,79
2023-10-20 08:12:34,5661,26,79
2023-10-20 08:13:50,5662,26,79
2023-10-20 08:15:09,5663,26,79
2023-10-20 08:16:25,5664,26,79
2023-10-20 08:17:41,5665,26,79
2023-10-20 08:19:14,5666,27,80
2023-10-20 08:22:10,5667,27,80
2023-10-20 08:23:19,5668,27,80
2023-10-20 08:24:50,5669,24,76
2023-10-20 08:26:08,5670,25,77
2023-10-20 08:27:29,5671,25,77
2023-10-20 08:28:45,5672,25,77
2023-10-20 08:30:02,5673,25,77
2023-10-20 08:31:19,5674,25,77
2023-10-20 08:32:38,5675,25,77
2023-10-20 08:34:03,5676,25,77
2023-10-20 08:35:29,5677,25,77
2023-10-20 08:37:02,5678,25,77
2023-10-20 08:38:32,5679,25,77
2023-10-20 08:39:52,5680,25,77
2023-10-20 08:41:12,5681,25,77
2023-10-20 08:43:54,5682,25,77
2023-10-20 08:45:13,5683,25,77
2023-10-20 08:46:32,5684,25,77
2023-10-20 08:49:14,5685,25,77
2023-10-20 08:50:31,5686,25,78
2023-10-20 08:51:50,5687,25,78
2023-10-20 08:53:07,5688,25,77
2023-10-20 08:54:26,5689,25,77
2023-10-20 08:55:45,5690,25,78
2023-10-20 09:00:22,5691,25,78
2023-10-20 09:01:54,5692,25,78
2023-10-20 09:03:14,5693,25,78
2023-10-20 09:04:31,5694,25,78
2023-10-20 09:05:54,5695,26,78
2023-10-20 09:07:11,5696,26,78
2023-10-20 09:10:04,5697,26,78
2023-10-20 09:11:22,5698,26,78
2023-10-20 09:13:50,5699,26,78
2023-10-20 09:15:05,5700,26,78
2023-10-20 09:16:20,5701,26,78
2023-10-20 09:17:36,5702,26,78
2023-10-20 09:18:51,5703,26,78
2023-10-20 09:20:07,5704,26,78
2023-10-20 09:21:23,5705,26,78
2023-10-20 09:22:39,5706,26,79
2023-10-20 09:23:55,5707,26,79
2023-10-20 09:25:11,5708,26,79
2023-10-20 09:26:26,5709,26,79
2023-10-20 09:27:43,5710,26,79
2023-10-20 09:28:58,5711,26,79
2023-10-20 09:30:14,5712,26,79
2023-10-20 09:31:31,5713,26,79
2023-10-20 09:32:46,5714,26,79
2023-10-20 09:34:02,5715,26,79
2023-10-20 09:35:17,5716,26,79
2023-10-20 09:36:33,5717,26,79
2023-10-20 09:37:48,5718,26,79
2023-10-20 09:39:05,5719,26,79
2023-10-20 09:40:20,5720,26,79
2023-10-20 09:41:36,5721,26,79
2023-10-20 09:42:52,5722,26,79
2023-10-20 09:44:08,5723,26,79
2023-10-20 09:45:24,5724,26,80
2023-10-20 09:46:39,5725,26,80
